Event	ID	Name			Wwise Object Path	Notes
	391505112	Kria_Hurt			\Default Work Unit\Kria\Kria_Hurt	
	593618095	Kria_Death			\Default Work Unit\Kria\Kria_Death	
	999003416	Kria_Movement			\Default Work Unit\Kria\Kria_Movement	
	1259253148	Kria_Parata			\Default Work Unit\Kria\Kria_Parata	
	2152744325	Kria_Health			\Default Work Unit\Kria\Kria_Health	
	2186709097	Kria_Jump_Double			\Default Work Unit\Kria\Kria_Jump_Double	
	2834088607	Kria_Death_Sea			\Default Work Unit\Kria\Kria_Death_Sea	
	3012210879	Kria_Attack			\Default Work Unit\Kria\Kria_Attack	
	3169425489	Kria_Idle			\Default Work Unit\Kria\Kria_Idle	
	3390726173	Kria_Jump_Land			\Default Work Unit\Kria\Kria_Jump_Land	
	3713389253	Weapon_On_Off			\Default Work Unit\Kria\Weapon_On_Off	
	3972774391	Weapon_Hit			\Default Work Unit\Kria\Weapon_Hit	
	4231639840	Kria_Attack_Long			\Default Work Unit\Kria\Kria_Attack_Long	
	4282630791	Kria_Dash			\Default Work Unit\Kria\Kria_Dash	

Switch Group	ID	Name			Wwise Object Path	Notes
	2926367394	Kria_Enemies_Hits			\Default Work Unit\Kria\Kria_Enemies_Hits	
	3824661808	Kria_Movement_Speed			\Default Work Unit\Kria\Kria_Movement_Speed	
	3935455201	Esploratori_Range			\Default Work Unit\Enemies\Esploratori_Range	
	4064446173	Surface_Type			\Default Work Unit\General\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	219529847	LiocarpioCharacter_BP	Kria_Enemies_Hits			
	1072062012	MedusaCharacter_BP	Kria_Enemies_Hits			
	3422721884	EsploratoriRangeCharacter_BP	Kria_Enemies_Hits			
	4157101647	EsploratoriMeleeCharacter_BP	Kria_Enemies_Hits			
	712161704	Run	Kria_Movement_Speed			
	2108779966	Walk	Kria_Movement_Speed			
	205441744	Fionda	Esploratori_Range			
	3243874037	Bastone	Esploratori_Range			
	841620460	Concrete	Surface_Type			
	1216965916	Stone	Surface_Type			
	1923566115	Esploratore	Surface_Type			
	2451973012	Coral	Surface_Type			
	2609729838	Medusa	Surface_Type			
	2654748154	Water	Surface_Type			
	4029561118	Granchio	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2152744325	Kria_Health			\Default Work Unit\Kria_Health	
	3824661808	Kria_Movement_Speed			\Default Work Unit\Kria_Movement_Speed	

Effect plug-ins	ID	Name	Type				Notes
	412960502	kria_double_jump_swoosh_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_double_jump_swoosh_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Jump_Swish\kria jump swish\kria_double_jump_swoosh_003		12647
	418854553	granchio_weapon_impact_kria_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\granchio_weapon_impact_kria_002_A26E4395.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Granchio_Impact_Kria\granchio_weapon_impact_kria_002		40362
	422353239	kria_death_body_fall_water_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_body_fall_water\kria_death_body_fall_water_002_E1B837F6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Death_Body_Fall\kria_death_body_fall_water\kria_death_body_fall_water_002		61093
	429387180	Kria Swish Attack 5	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Attack Swish\Kria Swish Attack 5_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria_Attack_Swish\Kria Swish Attack 5		16478
	434761913	kria_dash_swoosh_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_dash_swoosh_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Dash\Kria_Dash_Foley\kria_dash_swoosh_001		9563
	436420362	kria_voice_jump_end_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_jump_end\kria_voice_jump_end_003_92767A44.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\kria_voice_jump_end\kria_voice_jump_end_003		7745
	444234112	kria_parata_esploratore_bastone_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_esploratore_bastone\kria_parata_esploratore_bastone_002_6579C1BE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Esploratori_Range\parata_esploratore_bastone\kria_parata_esploratore_bastone_002		23656
	447585018	kria_voice_death_006	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_death_006_6EDC5C60.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria Voice Death\kria_voice_death_006		153551
	451164858	Kria Contrattacco Swish 1	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Contrattacco Swish\Kria Contrattacco Swish 1_EAD2CDE7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Kria_Attack_Long_Swish\Kria Contrattacco Swish 1		6268
	453854595	kria_weapon_impact_esploratore_light_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_esploratore_light_003_953BB387.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\kria_weapon_impact_esploratore\kria_weapon_impact_esploratore_light_003		37571
	453963148	Kria Swish Attack 1	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Attack Swish\Kria Swish Attack 1_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria_Attack_Swish\Kria Swish Attack 1		5414
	455114164	esploratori_weapon_impact_knife_kria_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\esploratori_weapon_impact_knife_kria_002_9BBED798.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Esploratori_Knife_Impact_Kria\esploratori_weapon_impact_knife_kria_002		21799
	456947682	kria_weapon_impact_ground_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_ground\kria_weapon_impact_ground_001_FE331591.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Combo_Attack_Switch\kria_weapon_impact_ground\kria_weapon_impact_ground_001		14972
	461093395	kria_voice_idle_breath_light_in_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_002_4E99F229.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_002		26444
	487153062	kria_weapon_impact_water_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_water\kria_weapon_impact_water_001_A6F5A6ED.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Combo_Attack_Switch\kria_weapon_impact_water\kria_weapon_impact_water_001		39541
	490927811	kria_voice_attack_heavy_005	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_heavy_005_FBE6316F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria Voice Attack Long\kria_voice_attack_heavy_005		24044
	495856814	kria_footsteps_jump_atterraggio_pietra_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_jump_atterraggio_pietra_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Concrete\kria atterraggio\kria_footsteps_jump_atterraggio_pietra_001		19582
	505312690	kria_footsteps_jump_atterraggio_acqua_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_jump_atterraggio_acqua_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Jump_Surface\Kria_Atterraggio_Water\Kria Jump Atterraggio Water\kria_footsteps_jump_atterraggio_acqua_003		26677
	516998432	kria_weapon_impact_medusa_heavy_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_medusa_heavy_001_904E0B85.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Medusa\kria_weapon_impact_medusa\kria_weapon_impact_medusa_heavy_001		39883
	519639435	esploratori_weapon_impact_knife_kria_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\esploratori_weapon_impact_knife_kria_003_6048526C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Esploratori_Knife_Impact_Kria\esploratori_weapon_impact_knife_kria_003		21051
	519840405	kria_swoosh_magic_005	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_005_3722C374.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\kria_swoosh_magic_01\kria_swoosh_magic_005		42847
	539344914	kria_voice_idle_breath_light_in_006	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_006_ABFC9BA7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_006		23022
	540940673	vampirisim_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\vampirism\vampirisim_003_F826E27D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\vampirism\vampirisim_003		29291
	548637284	kria_footsteps_run_acqua_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_acqua_004_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Run\kria_footsteps_run_acqua_004		10593
	553847784	granchio_weapon_impact_kria_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\granchio_weapon_impact_kria_003_E6D93BD6.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Granchio_Impact_Kria\granchio_weapon_impact_kria_003		44088
	565304242	kria_weapon_unsheathe_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_unsheathe\kria_weapon_unsheathe_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_On_Off\kria_weapon_unsheathe\kria_weapon_unsheathe_003		12227
	566234743	kria_swoosh_magic_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\kria_swoosh_magic_02\kria_swoosh_magic_002		54677
	575194853	kria_weapon_impact_granchio_light_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_granchio_light_002_7DAE6962.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Granchio\Weapon_Hit_Granchio\kria_weapon_impact_granchio_light_002		27825
	579163940	kria_dash_swoosh_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_dash_swoosh_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Dash\Kria_Dash_Foley\kria_dash_swoosh_003		10031
	587859985	Kria_Health	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\XyloKriaHP_E1236198.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Health		1889607
	593335480	kria_weapon_sheathe_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_sheathe\kria_weapon_sheathe_003_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_On_Off\kria_weapon_sheathe\kria_weapon_sheathe_003		10744
	596401351	parata_esploratore_stone_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_esploratore_stone\parata_esploratore_stone_002_CCF00752.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Esploratori_Range\Parata_EsploratorI_Range_Fionda\parata_esploratore_stone_002		25991
	604114310	kria_death_body_fall_stone_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_body_fall_stone_001_99A658B1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Death_Body_Fall\Kria_Death_Body_Fall_Stone\kria_death_body_fall_stone_001		48110
	615366918	dissolvenza_death_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\dissolvenza_death\dissolvenza_death_003_FC6611AF.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\VFX\VFX\dissolvenza_death\dissolvenza_death_003		121350
	630270714	Kria Hit Pietra 2	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Weapon_Hit_Ice\Kria Hit Pietra 2_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Stone\Kria Hit Pietra 2		13950
	630783749	kria_weapon_impact_medusa_light_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_medusa_light_001_DDD37250.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Medusa\kria_weapon_impact_medusa\kria_weapon_impact_medusa_light_001		25667
	631494099	kria_weapon_impact_esploratore_light_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_esploratore_light_001_F86BC531.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\kria_weapon_impact_esploratore\kria_weapon_impact_esploratore_light_001		22835
	632728624	kria_double_jump_swoosh_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_double_jump_swoosh_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Jump_Swish\kria jump swish\kria_double_jump_swoosh_001		11272
	641074525	kria_weapon_impact_medusa_light_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_medusa_light_003_921C6278.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Medusa\kria_weapon_impact_medusa\kria_weapon_impact_medusa_light_003		22826
	655543868	kria_voice_attack_light_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_light_003_BC37E721.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria Voice Attack Short\kria_voice_attack_light_003		9406
	658663737	kria_footsteps_walk_acqua_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_acqua_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Walk\kria_footsteps_walk_acqua_002		15516
	666423206	Kria_Attack_Impact_Weapon_Coral_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria_Attack_Impact_Weapon_Coral_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Coral\Kria_Attack_Impact_Weapon_Coral_002		10740
	667131239	kria_weapon_unsheathe_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_unsheathe\kria_weapon_unsheathe_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_On_Off\kria_weapon_unsheathe\kria_weapon_unsheathe_001		8426
	672838065	kria_voice_idle_breath_light_in_009	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_009_53297F94.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_009		22179
	672933753	kria_footsteps_walk_acqua_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_acqua_004_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Water\Kria_Footsteps_Water_Walk\kria_footsteps_walk_acqua_004		15623
	678223030	parata_granchio_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_granchio\parata_granchio_002_03CFEEA2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Granchio\parata_granchio_002		26817
	680942695	kria_voice_idle_breath_light_in_007	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_007_54409C81.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_007		21907
	705873619	kria_voice_death_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_death_001_EE3DCC73.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria Voice Death\kria_voice_death_001		132570
	707190100	kria_voice_attack_light_007	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_light_007_3E6C6C27.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria Voice Attack Short\kria_voice_attack_light_007		11595
	707981626	kria_voice_idle_breath_light_in_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_001_E3D3E188.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_001		23420
	719371656	kria_double_jump_swoosh_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_double_jump_swoosh_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Jump_Swish\kria jump swish\kria_double_jump_swoosh_002		8001
	721347747	kria_weapon_impact_esploratore_heavy_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_esploratore_heavy_002_AE2F7F14.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\kria_weapon_impact_esploratore\kria_weapon_impact_esploratore_heavy_002		43134
	721888648	granchio_weapon_impact_kria_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\granchio_weapon_impact_kria_001_60B80666.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Granchio_Impact_Kria\granchio_weapon_impact_kria_001		37130
	736224936	kria_weapon_impact_ground_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_ground\kria_weapon_impact_ground_002_6BE3139D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Combo_Attack_Switch\kria_weapon_impact_ground\kria_weapon_impact_ground_002		19295
	745745718	kria_voice_breath_death_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_breath_death_001_D898B6C9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\kria_voice_breath_death_001		153734
	750464340	kria_death_body_fall_water_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_body_fall_water\kria_death_body_fall_water_003_06294110.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Death_Body_Fall\kria_death_body_fall_water\kria_death_body_fall_water_003		67903
	751187732	kria_footsteps_run_pietra_001	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_run_pietra_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Run\kria_footsteps_run_pietra_001		9650
	754095412	kria_weapon_impact_water_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_water\kria_weapon_impact_water_002_9DFEA9EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Combo_Attack_Switch\kria_weapon_impact_water\kria_weapon_impact_water_002		34045
	768963485	kria_voice_jump_start_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_jump_start\kria_voice_jump_start_003_EBF06F11.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\kria_voice_jump_start\kria_voice_jump_start_003		4894
	781986708	kria_voice_death_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_death_002_71D66863.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria Voice Death\kria_voice_death_002		154045
	790628927	kria_swoosh_magic_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_003_E015A4A7.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\kria_swoosh_magic\kria_swoosh_magic_003		58789
	791542677	kria_death_sea_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_death_sea\kria_death_sea_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\kria_death_sea\kria_death_sea_002		108191
	791897381	kria_weapon_impact_medusa_heavy_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_medusa_heavy_002_AD78C85C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Medusa\kria_weapon_impact_medusa\kria_weapon_impact_medusa_heavy_002		29106
	794423929	Kria Hit Pietra 1	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Weapon_Hit_Ice\Kria Hit Pietra 1_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Stone\Kria Hit Pietra 1		10763
	795259288	esploratore_weapon_impact_bastone_kria_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\esploratori_weapon_impact_bastone_kria\esploratore_weapon_impact_bastone_kria_002_E3BDF5D5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Health\Kria_Enemies_Hits\Esploratori_Range_Hit\esploratori_weapon_impact_bastone_kria\esploratore_weapon_impact_bastone_kria_002		29695
	799842317	kria_swoosh_magic_005	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_swoosh_magic\kria_swoosh_magic_005_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\kria_swoosh_magic\kria_swoosh_magic_005		57303
	800372130	kria_voice_attack_light_008	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_attack_light_008_34D7E60B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria Voice Attack Short\kria_voice_attack_light_008		12374
	801109135	Kria Swish Attack 4	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Attack Swish\Kria Swish Attack 4_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack\Kria_Attack_Swish\Kria Swish Attack 4		6482
	809378459	kria_footsteps_walk_pietra_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_footsteps_walk_pietra_002_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Footsteps_Surface\Kria_Footsteps_Concrete\Kria_Footsteps_Concrete_Walk\kria_footsteps_walk_pietra_002		14825
	810502995	kria_weapon_impact_esploratore_light_002	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_weapon_impact_esploratore_light_002_21AEC4B4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Weapon_Hit_Surface\Weapon_Hit_Esploratore\kria_weapon_impact_esploratore\kria_weapon_impact_esploratore_light_002		33301
	811057075	kria_voice_jump_start_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_jump_start\kria_voice_jump_start_004_1F089813.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\kria_voice_jump_start\kria_voice_jump_start_004		4373
	824725234	Kria Contrattacco Swish 4	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\Kria Contrattacco Swish\Kria Contrattacco Swish 4_010E9854.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Attack_Long\Kria_Attack_Long_Swish\Kria_Attack_Long_Swish\Kria Contrattacco Swish 4		5693
	845906149	parata_granchio_003	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\parata_granchio\parata_granchio_003_8D73EE7D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Fight\Kria_Parata_Enemies\Parata_Granchio\parata_granchio_003		23668
	846201468	kria_voice_idle_breath_light_in_004	C:\Users\anty\Desktop\Prototipo Tesi 6.5\.cache\Windows\SFX\kria_voice_idle_breath_light_in_004_A85D37F3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Kria\Kria\Movement\Kria_Idle\Kria_Idle_Breath_In\kria_voice_idle_breath_light_in_004		20810
