Event	ID	Name			Wwise Object Path	Notes
	102964689	Granchio_Death			\Default Work Unit\Enemies\Granchio\Granchio_Death	
	358356960	Esploratori_Melee_Attack_Light			\Default Work Unit\Enemies\Esploratori\Esploratori_Melee\Esploratori_Melee_Attack_Light	
	741717682	Granchio_Movement			\Default Work Unit\Enemies\Granchio\Granchio_Movement	
	779649011	Fumo_Barriera			\Default Work Unit\Enemies\Fumo_Barriera	
	918533762	Esploratori_Range_Death			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Range_Death	
	1065988030	Esploratori_Range_Attack_Fionda			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Range_Attack_Fionda	
	1305461393	Esploratori_Melee_Attack_Heavy			\Default Work Unit\Enemies\Esploratori\Esploratori_Melee\Esploratori_Melee_Attack_Heavy	
	1345158766	Esploratori_Melee_Movement			\Default Work Unit\Enemies\Esploratori\Esploratori_Melee\Esploratori_Melee_Movement	
	1417561903	Medusa_Idle			\Default Work Unit\Enemies\Medusa\Medusa_Idle	
	1612025955	Esploratori_Range_Movement			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Range_Movement	
	1654594242	Medusa_Movement			\Default Work Unit\Enemies\Medusa\Medusa_Movement	
	1791450527	Granchio_Idle			\Default Work Unit\Enemies\Granchio\Granchio_Idle	
	1827692119	Esploratori_Range_Damage			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Range_Damage	
	2094926061	Granchio_Attack_Heavy			\Default Work Unit\Enemies\Granchio\Granchio_Attack_Heavy	
	2343704765	Esploratori_Range_Attack_Light			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Range_Attack_Light	
	2712953313	Medusa_Death			\Default Work Unit\Enemies\Medusa\Medusa_Death	
	3290449462	Esploratori_Fionda_Impact_Ground			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Fionda_Impact_Ground	
	3402931632	Esploratori_Idle			\Default Work Unit\Enemies\Esploratori\Esploratori_Idle	
	3526485302	Esploratori_Melee_Damage			\Default Work Unit\Enemies\Esploratori\Esploratori_Melee\Esploratori_Melee_Damage	
	3539634845	Esploratori_Melee_Death			\Default Work Unit\Enemies\Esploratori\Esploratori_Melee\Esploratori_Melee_Death	
	3667127812	Granchio_Attack_Light			\Default Work Unit\Enemies\Granchio\Granchio_Attack_Light	
	3783657304	Esploratori_Range_Attack_Heavy			\Default Work Unit\Enemies\Esploratori\Esploratori_Range\Esploratori_Range_Attack_Heavy	
	4264334010	Granchio_Damage			\Default Work Unit\Enemies\Granchio\Granchio_Damage	

Game Parameter	ID	Name			Wwise Object Path	Notes
	2152744325	Kria_Health			\Default Work Unit\Kria\Kria_Health	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	510859842	esploratori_voice_attaco_bastone_colpo_basso_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_bastone_colpo_basso\esploratori_voice_attaco_bastone_colpo_basso_003_17B30917.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_bastone_colpo_basso\esploratori_voice_attaco_bastone_colpo_basso_003		39619
	513087598	esploratori_voice_attaco_bastone_colpo_basso_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_bastone_colpo_basso\esploratori_voice_attaco_bastone_colpo_basso_001_8627E53D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_bastone_colpo_basso\esploratori_voice_attaco_bastone_colpo_basso_001		35540
	513562617	granchio_movement_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_movement\granchio_movement_002_D0EE97E9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Light\Granchio_Noise_01\granchio_movement_002		30293
	520614468	granchio_death_body_fall_stone_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_death_body_fall_stone\granchio_death_body_fall_stone_002_77CE4132.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\granchio_death_body_fall_stone\granchio_death_body_fall_stone_002		42804
	526663990	granchio_movement_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_movement\granchio_movement_003_3AF92652.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Noise\granchio_movement_003		68736
	528124902	granchio_death_body_fall_stone_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_death_body_fall_stone\granchio_death_body_fall_stone_001_06D4748F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\granchio_death_body_fall_stone\granchio_death_body_fall_stone_001		43750
	549129836	Esploratore_Voice_death_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Esploratore_Voice_death_002_1FE2D1DB.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratore_Voice_Death\Esploratore_Voice_death_002		55152
	564504956	esploratore_footsteps_stone_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_footsteps_stone_001_78153A1A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Footsteps_Concrete\esploratore_footsteps_stone_001		11893
	582378474	Esploratore_Voice_Attack_coltello_affondo_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attack_coltello_affondo\Esploratore_Voice_Attack_coltello_affondo_002_DA3F7E5A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attack_coltello_affondo\Esploratore_Voice_Attack_coltello_affondo_002		33149
	592722682	esploratori_movement_attacco_bastone_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_attacco\esploratore_movement_attacco_bastone\esploratori_movement_attacco_bastone_003_8A46AE1C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_bastone\esploratori_movement_attacco_bastone_003		65888
	593818333	esploratore_death_body_fall_coltello_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_death\esploratori_death_body_fall_coltello\esploratore_death_body_fall_coltello_001_7D35E990.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_death_Body_Fall\esploratori_death_body_fall_coltello\esploratore_death_body_fall_coltello_001		46575
	596279869	esploratori_movement_attacco_bastone_colpo_basso_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_attacco_bastone_colpo_basso_002_37CB2A44.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_bastone_colpo_basso\esploratori_movement_attacco_bastone_colpo_basso_002		53767
	605593041	granchio_voice_idle_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_idle_002_203F521F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Idle\granchio_voice_idle_002		122170
	615366918	dissolvenza_death_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\dissolvenza_death\dissolvenza_death_003_199B2AB0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\VFX\VFX\dissolvenza_death\dissolvenza_death_003		66134
	620754958	esploratori_voice_attacco_fionda_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_fionda\esploratori_voice_attacco_fionda_002_681C840B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_fionda\esploratori_voice_attacco_fionda_002		73978
	623371619	Esploratore_Voice_Attacco_bastone_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_bastone\Esploratore_Voice_Attacco_bastone_003_00C17EAE.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_bastone\Esploratore_Voice_Attacco_bastone_003		48430
	626065674	esploratore_movement_attack_coltello_affondo_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_movement_attack_coltello_affondo_002_D45A996E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_coltello_affondo\esploratore_movement_attack_coltello_affondo_002		50109
	627449313	esploratori_movement_attacco_fionda_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_attacco\esploratore_movement_attacco_fionda\esploratori_movement_attacco_fionda_001_45BB4C04.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_fionda\esploratori_movement_attacco_fionda_001		115001
	637433898	esploratore_movement_attack_coltello_squarcio_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_movement_attack_coltello_squarcio_003_66F96CB0.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_coltello_squarcio\esploratore_movement_attack_coltello_squarcio_003		37090
	654434518	Esploratore_Voice_Damage_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Esploratore_Voice_Damage_003_1A511068.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratore_Voice Damage\Esploratore_Voice_Damage_003		33408
	667550241	Granchio_Swoosh_Low_short_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Granchio_Swoosh_Low_short_002_5A6A7C4B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Heavy\Attack_Heavy_\Granchio_Swoosh_Attack\Granchio_Swoosh_Low_short_002		27176
	670118047	granchio_movement_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_movement\granchio_movement_001_2C3EFB9D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Noise\granchio_movement_001		61453
	693520424	granchio_footsteps_stone_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_footsteps_stone_001_84875D65.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Heavy\Granchio_Footsteps_Concrete\granchio_footsteps_stone_001		11911
	699605704	esploratore_footsteps_stone_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_footsteps_stone_002_8D2F4B88.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Footsteps_Concrete\esploratore_footsteps_stone_002		12647
	706562631	esploratore_movement_cloth_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_cloth\esploratore_movement_cloth_001_97371A3A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_cloth_01\esploratore_movement_cloth_001		18955
	768765073	granchio_voice_idle_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_idle_001_50ACC759.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Idle\granchio_voice_idle_001		174994
	777939814	esploratore_death_body_fall_coltello_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_death\esploratori_death_body_fall_coltello\esploratore_death_body_fall_coltello_002_E6B793B1.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_death_Body_Fall\esploratori_death_body_fall_coltello\esploratore_death_body_fall_coltello_002		43568
	787140255	Esploratore_Voice_Idle_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Esploratore_Voice_Idle_002_2735320B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratore_Voice_Idle\Esploratore_Voice_Idle_002		75522
	796462753	granchio_voice_pain_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_pain_003_B073F21A.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Voice_Damage\granchio_voice_pain_003		18832
	811041091	esploratore_movement_attack_coltello_affondo_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_movement_attack_coltello_affondo_001_935F2120.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_coltello_affondo\esploratore_movement_attack_coltello_affondo_001		57378
	818276609	medusa_death_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\medusa_death\medusa_death_003_582C307E.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Medusa\medusa_death\medusa_death_003		27058
	819581255	granchio_voice_pain_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_pain_002_ACB25632.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Voice_Damage\granchio_voice_pain_002		19269
	826033637	esploratore_movement_cloth_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_cloth\esploratore_movement_cloth_002_05E59B56.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_cloth_01\esploratore_movement_cloth_002		20595
	830439014	Esploratore_Voice_Attacco_bastone_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_bastone\Esploratore_Voice_Attacco_bastone_002_9BE768B4.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_bastone\Esploratore_Voice_Attacco_bastone_002		53864
	843389006	esploratore_footsteps_stone_004	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_footsteps_stone_004_44368D37.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Footsteps_Concrete\esploratore_footsteps_stone_004		10536
	850898443	granchio_movement_004	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_movement\granchio_movement_004_B8C26A39.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Light\Granchio_Noise_01\granchio_movement_004		32835
	861890406	granchio_voice_attack_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_attack_003_9626968B.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Heavy\Attack_Heavy_\Granchio_Voice_Attack\granchio_voice_attack_003		61603
	863171013	granchio_voice_death_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_death_003_893FB494.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Voice_Death\granchio_voice_death_003		62350
	886633547	esploratori_voice_attaco_bastone_colpo_basso_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_bastone_colpo_basso\esploratori_voice_attaco_bastone_colpo_basso_002_5D169A05.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_bastone_colpo_basso\esploratori_voice_attaco_bastone_colpo_basso_002		45158
	898114340	Granchio_Swoosh_Low_short_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Granchio_Swoosh_Low_short_001_ED019374.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Heavy\Attack_Heavy_\Granchio_Swoosh_Attack\Granchio_Swoosh_Low_short_001		26796
	920468868	granchio_voice_death_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_death_001_C3BE9A4F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Voice_Death\granchio_voice_death_001		69990
	926497556	Medusa_Texture_Death	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\medusa_idle_texture_396B77A2.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Medusa\Medusa_Texture_Death		49038
	926815808	granchio_voice_idle_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_idle_003_22E3BEEC.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Idle\granchio_voice_idle_003		164095
	963141603	esploratori_movement_attacco_fionda_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_attacco\esploratore_movement_attacco_fionda\esploratori_movement_attacco_fionda_003_55CAFF38.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_fionda\esploratori_movement_attacco_fionda_003		107692
	986275789	granchio_death_body_fall_stone_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_death_body_fall_stone\granchio_death_body_fall_stone_003_641898D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\granchio_death_body_fall_stone\granchio_death_body_fall_stone_003		38585
	990058646	Esploratore_Voice_Idle_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Esploratore_Voice_Idle_003_616490E9.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratore_Voice_Idle\Esploratore_Voice_Idle_003		91901
	992433071	granchio_attack_swish_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_attack_swish\granchio_attack_swish_003_0BB22C53.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Light\granchio_attack_swish\granchio_attack_swish_003		15227
	1011799526	Esploratore_Voice_Attack_coltello_affondo_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attack_coltello_affondo\Esploratore_Voice_Attack_coltello_affondo_003_404F04CC.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attack_coltello_affondo\Esploratore_Voice_Attack_coltello_affondo_003		34956
	1018497488	esploratore_weapon_impact_fionda_ground_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_weapon_impact_fionda_ground\esploratore_weapon_impact_fionda_ground_002_667B8832.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Weapon_Impact\esploratore_weapon_impact_fionda_ground\esploratore_weapon_impact_fionda_ground_002		26886
	1020568627	granchio_weapon_impact_ground_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_weapon_impact_ground_001_47C314B3.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Heavy\Attack_Heavy_\Granchio_Weapon_Impact_Concrete\granchio_weapon_impact_ground_001		29009
	1027934536	esploratori_movement_attacco_fionda_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_attacco\esploratore_movement_attacco_fionda\esploratori_movement_attacco_fionda_002_61450D46.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_attacco\esploratore_movement_attacco_fionda\esploratori_movement_attacco_fionda_002		109059
	1037314001	Esploratore_Voice_Idle_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\Esploratore_Voice_Idle_001_3157F0A5.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratore_Voice_Idle\Esploratore_Voice_Idle_001		111678
	1037463584	granchio_voice_death_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_voice_death_002_5D42211D.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Voice_Death\granchio_voice_death_002		72993
	1052055232	esploratore_movement_lanterna_002	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratori_movement_lanterna\esploratore_movement_lanterna_002_B119D88C.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\esploratori_movement_lanterna\esploratore_movement_lanterna_002		23711
	1063473848	granchio_movement_001	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\granchio_movement\granchio_movement_001_B135D87F.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Granchio\Granchio_Attack_Light\Granchio_Noise_01\granchio_movement_001		30310
	1069810502	esploratori_voice_attacco_fionda_003	C:\Users\anty\Desktop\Prototipo Tesi 7.1\Prototipo Tesi 7.1\Prototipo Tesi 7.1\.cache\Windows\SFX\esploratore_voice_attacco_fionda\esploratori_voice_attacco_fionda_003_6C5FDA72.wem		\Actor-Mixer Hierarchy\Default Work Unit\World\Enemies\Enemies\Esploratori\Esploratori_Voice_Attack\esploratore_voice_attacco_fionda\esploratori_voice_attacco_fionda_003		64613

